start,end,open,high,low,close,volume
2026-08-08 16:42:00+00:00,2026-08-08 16:45:00+00:00,65060.86,65060.86,65060.85,65060.85,2.85007
2026-08-08 16:45:00+00:00,2026-08-08 16:48:00+00:00,65060.85,65060.86,65060.85,65060.85,7.62532
2026-08-08 16:48:00+00:00,2026-08-08 16:51:00+00:00,65060.86,65060.86,65060.85,65060.85,10.4872
2026-08-08 16:51:00+00:00,2026-08-08 16:54:00+00:00,65060.85,65060.86,65060.85,65060.86,3.00383
2026-08-08 16:54:00+00:00,2026-08-08 16:57:00+00:00,65060.86,65078.0,65060.85,65078.0,7.29068
2026-08-08 16:57:00+00:00,2026-08-08 17:00:00+00:00,65078.0,65087.75,65077.99,65086.45,5.04879
2026-08-08 17:00:00+00:00,2026-08-08 17:03:00+00:00,65086.46,65086.47,65086.45,65086.46,6.40285
2026-08-08 17:03:00+00:00,2026-08-08 17:06:00+00:00,65086.47,65086.47,65080.0,65080.0,26.66333
2026-08-08 17:06:00+00:00,2026-08-08 17:09:00+00:00,65080.0,65089.17,65075.46,65089.17,13.22693
2026-08-08 17:09:00+00:00,2026-08-08 17:12:00+00:00,65089.17,65108.0,65089.17,65108.0,7.61129
2026-08-08 17:12:00+00:00,2026-08-08 17:15:00+00:00,65108.0,65132.57,65100.0,65118.13,15.66013
2026-08-08 17:15:00+00:00,2026-08-08 17:18:00+00:00,65118.13,65122.0,65110.96,65110.97,9.16285
2026-08-08 17:18:00+00:00,2026-08-08 17:21:00+00:00,65110.97,65116.0,65110.53,65110.53,3.78817
2026-08-08 17:21:00+00:00,2026-08-08 17:24:00+00:00,65110.53,65110.54,65104.6,65104.6,7.68743
2026-08-08 17:24:00+00:00,2026-08-08 17:27:00+00:00,65104.61,65112.99,65104.6,65108.0,19.21683
2026-08-08 17:27:00+00:00,2026-08-08 17:30:00+00:00,65108.0,65108.01,65108.0,65108.01,6.99673
2026-08-08 17:30:00+00:00,2026-08-08 17:33:00+00:00,65108.01,65116.0,65108.0,65115.99,17.05485
2026-08-08 17:33:00+00:00,2026-08-08 17:36:00+00:00,65115.99,65150.0,65115.99,65136.0,11.54344
2026-08-08 17:36:00+00:00,2026-08-08 17:39:00+00:00,65136.0,65137.18,65136.0,65136.0,3.09522
2026-08-08 17:39:00+00:00,2026-08-08 17:42:00+00:00,65136.01,65136.01,65122.18,65122.18,3.49156
2026-08-08 17:42:00+00:00,2026-08-08 17:45:00+00:00,65122.19,65122.19,65122.18,65122.18,1.80145
2026-08-08 17:45:00+00:00,2026-08-08 17:48:00+00:00,65122.18,65122.2,65122.18,65122.19,4.06336
2026-08-08 17:48:00+00:00,2026-08-08 17:51:00+00:00,65122.19,65122.2,65122.19,65122.19,0.97014
2026-08-08 17:51:00+00:00,2026-08-08 17:54:00+00:00,65122.19,65122.2,65109.09,65112.2,14.15156
2026-08-08 17:54:00+00:00,2026-08-08 17:57:00+00:00,65112.2,65119.75,65112.19,65119.74,14.06087
2026-08-08 17:57:00+00:00,2026-08-08 18:00:00+00:00,65119.75,65119.75,65119.74,65119.75,1.07697
2026-08-08 18:00:00+00:00,2026-08-08 18:03:00+00:00,65119.75,65119.75,65119.74,65119.75,7.41135
2026-08-08 18:03:00+00:00,2026-08-08 18:06:00+00:00,65119.75,65119.75,65116.04,65116.04,10.21428
2026-08-08 18:06:00+00:00,2026-08-08 18:09:00+00:00,65116.05,65116.05,65116.04,65116.04,1.2578
2026-08-08 18:09:00+00:00,2026-08-08 18:12:00+00:00,65116.04,65116.05,65101.6,65101.6,7.79518
2026-08-08 18:12:00+00:00,2026-08-08 18:15:00+00:00,65101.61,65101.61,65101.6,65101.6,33.09318
2026-08-08 18:15:00+00:00,2026-08-08 18:18:00+00:00,65101.61,65101.61,65092.7,65092.7,10.27869
2026-08-08 18:18:00+00:00,2026-08-08 18:21:00+00:00,65092.71,65092.71,65072.66,65072.67,11.04347
2026-08-08 18:21:00+00:00,2026-08-08 18:24:00+00:00,65072.66,65072.67,65055.71,65055.71,10.30342
2026-08-08 18:24:00+00:00,2026-08-08 18:27:00+00:00,65055.72,65055.72,65025.54,65030.35,12.11266
2026-08-08 18:27:00+00:00,2026-08-08 18:30:00+00:00,65030.35,65044.69,65030.34,65038.2,13.57735
2026-08-08 18:30:00+00:00,2026-08-08 18:33:00+00:00,65038.2,65038.2,65038.19,65038.19,1.33245
2026-08-08 18:33:00+00:00,2026-08-08 18:36:00+00:00,65038.19,65057.07,65038.19,65053.9,7.44471
2026-08-08 18:36:00+00:00,2026-08-08 18:39:00+00:00,65053.9,65056.37,65053.9,65056.36,4.66687
2026-08-08 18:39:00+00:00,2026-08-08 18:42:00+00:00,65056.36,65056.37,65041.68,65048.17,7.86711
2026-08-08 18:42:00+00:00,2026-08-08 18:45:00+00:00,65048.17,65048.17,65048.16,65048.17,0.81956
2026-08-08 18:45:00+00:00,2026-08-08 18:48:00+00:00,65048.17,65048.17,65048.16,65048.16,2.28019
2026-08-08 18:48:00+00:00,2026-08-08 18:51:00+00:00,65048.16,65052.0,65048.16,65052.0,11.40176
2026-08-08 18:51:00+00:00,2026-08-08 18:54:00+00:00,65051.99,65052.0,65047.99,65048.0,4.00282
2026-08-08 18:54:00+00:00,2026-08-08 18:57:00+00:00,65047.99,65048.0,65047.98,65047.98,2.9373
2026-08-08 18:57:00+00:00,2026-08-08 19:00:00+00:00,65047.99,65047.99,65044.07,65044.07,8.67998
2026-08-08 19:00:00+00:00,2026-08-08 19:03:00+00:00,65044.08,65044.08,65044.07,65044.07,2.20668
2026-08-08 19:03:00+00:00,2026-08-08 19:06:00+00:00,65044.08,65044.08,65038.72,65038.72,11.71089
2026-08-08 19:06:00+00:00,2026-08-08 19:09:00+00:00,65038.73,65038.73,65038.72,65038.73,1.92146
2026-08-08 19:09:00+00:00,2026-08-08 19:12:00+00:00,65038.72,65038.73,65026.0,65026.0,5.87418
2026-08-08 19:12:00+00:00,2026-08-08 19:15:00+00:00,65026.01,65026.01,65021.0,65021.0,3.1416
2026-08-08 19:15:00+00:00,2026-08-08 19:18:00+00:00,65021.01,65021.01,65021.0,65021.01,6.70026
2026-08-08 19:18:00+00:00,2026-08-08 19:21:00+00:00,65021.0,65021.01,65020.13,65020.13,31.63582
2026-08-08 19:21:00+00:00,2026-08-08 19:24:00+00:00,65020.14,65020.14,65020.0,65020.01,1.99098
2026-08-08 19:24:00+00:00,2026-08-08 19:27:00+00:00,65020.0,65020.01,65019.0,65019.01,1.81364
2026-08-08 19:27:00+00:00,2026-08-08 19:30:00+00:00,65019.0,65019.01,65018.99,65019.0,2.54815
2026-08-08 19:30:00+00:00,2026-08-08 19:33:00+00:00,65018.99,65019.0,65017.39,65017.39,3.30149
2026-08-08 19:33:00+00:00,2026-08-08 19:36:00+00:00,65017.39,65027.63,65017.39,65027.62,10.82121
2026-08-08 19:36:00+00:00,2026-08-08 19:39:00+00:00,65027.62,65027.63,65027.61,65027.61,3.83546
2026-08-08 19:39:00+00:00,2026-08-08 19:42:00+00:00,65027.62,65033.6,65027.61,65033.6,12.1736
2026-08-08 19:42:00+00:00,2026-08-08 19:45:00+00:00,65033.59,65044.01,65033.59,65044.0,30.70851
2026-08-08 19:45:00+00:00,2026-08-08 19:48:00+00:00,65044.01,65044.01,65044.0,65044.0,29.39504
2026-08-08 19:48:00+00:00,2026-08-08 19:51:00+00:00,65044.01,65052.38,65044.0,65052.38,15.59551
2026-08-08 19:51:00+00:00,2026-08-08 19:54:00+00:00,65052.38,65062.0,65052.37,65062.0,7.17914
2026-08-08 19:54:00+00:00,2026-08-08 19:57:00+00:00,65061.99,65093.7,65061.99,65085.51,17.12164
2026-08-08 19:57:00+00:00,2026-08-08 20:00:00+00:00,65085.51,65085.51,65075.4,65075.41,5.72208
2026-08-08 20:00:00+00:00,2026-08-08 20:03:00+00:00,65075.4,65075.41,65068.64,65068.65,3.94686
2026-08-08 20:03:00+00:00,2026-08-08 20:06:00+00:00,65068.65,65076.0,65068.64,65075.99,7.38732
2026-08-08 20:06:00+00:00,2026-08-08 20:09:00+00:00,65075.98,65075.98,65075.44,65075.44,2.07505
2026-08-08 20:09:00+00:00,2026-08-08 20:12:00+00:00,65075.45,65075.45,65075.44,65075.45,2.1142
2026-08-08 20:12:00+00:00,2026-08-08 20:15:00+00:00,65075.45,65076.45,65075.44,65076.45,18.37048
2026-08-08 20:15:00+00:00,2026-08-08 20:18:00+00:00,65076.44,65082.28,65076.44,65082.28,1.4267
2026-08-08 20:18:00+00:00,2026-08-08 20:21:00+00:00,65082.27,65082.28,65071.13,65071.13,3.93199
2026-08-08 20:21:00+00:00,2026-08-08 20:24:00+00:00,65071.14,65071.14,65060.0,65060.01,6.32223
2026-08-08 20:24:00+00:00,2026-08-08 20:27:00+00:00,65060.0,65060.01,65060.0,65060.01,1.64421
2026-08-08 20:27:00+00:00,2026-08-08 20:30:00+00:00,65060.01,65060.01,65060.0,65060.0,1.3205
2026-08-08 20:30:00+00:00,2026-08-08 20:33:00+00:00,65060.0,65077.72,65060.0,65077.71,10.55934
2026-08-08 20:33:00+00:00,2026-08-08 20:36:00+00:00,65077.71,65078.0,65077.71,65077.99,5.48213
2026-08-08 20:36:00+00:00,2026-08-08 20:39:00+00:00,65078.0,65078.0,65068.18,65068.19,8.31946
2026-08-08 20:39:00+00:00,2026-08-08 20:42:00+00:00,65068.18,65068.18,65060.55,65060.56,3.35307
2026-08-08 20:42:00+00:00,2026-08-08 20:45:00+00:00,65060.55,65073.93,65060.55,65073.92,5.21365
2026-08-08 20:45:00+00:00,2026-08-08 20:48:00+00:00,65073.93,65080.0,65071.03,65079.99,4.68619
2026-08-08 20:48:00+00:00,2026-08-08 20:51:00+00:00,65080.0,65100.61,65060.72,65082.41,285.90939
2026-08-08 20:51:00+00:00,2026-08-08 20:54:00+00:00,65082.42,65082.42,65082.41,65082.42,1.92967
2026-08-08 20:54:00+00:00,2026-08-08 20:57:00+00:00,65082.42,65082.42,65082.41,65082.41,4.78396
2026-08-08 20:57:00+00:00,2026-08-08 21:00:00+00:00,65082.41,65082.42,65082.41,65082.41,3.54095
2026-08-08 21:00:00+00:00,2026-08-08 21:03:00+00:00,65082.42,65082.42,65082.41,65082.41,3.67282
2026-08-08 21:03:00+00:00,2026-08-08 21:06:00+00:00,65082.41,65082.42,65079.32,65079.33,5.00157
2026-08-08 21:06:00+00:00,2026-08-08 21:09:00+00:00,65079.32,65079.33,65068.61,65068.61,5.7654
2026-08-08 21:09:00+00:00,2026-08-08 21:12:00+00:00,65068.61,65068.62,65068.61,65068.61,2.66908
2026-08-08 21:12:00+00:00,2026-08-08 21:15:00+00:00,65068.61,65068.62,65046.5,65046.5,21.98257
2026-08-08 21:15:00+00:00,2026-08-08 21:18:00+00:00,65046.5,65046.51,65034.1,65035.42,19.26235
2026-08-08 21:18:00+00:00,2026-08-08 21:21:00+00:00,65035.42,65043.49,65035.41,65043.48,12.64707
2026-08-08 21:21:00+00:00,2026-08-08 21:24:00+00:00,65043.48,65043.49,65043.48,65043.48,2.13097
2026-08-08 21:24:00+00:00,2026-08-08 21:27:00+00:00,65043.48,65043.49,65042.5,65043.48,11.03223
2026-08-08 21:27:00+00:00,2026-08-08 21:30:00+00:00,65043.49,65049.12,65032.41,65032.41,34.0603
2026-08-08 21:30:00+00:00,2026-08-08 21:33:00+00:00,65032.41,65032.42,65032.41,65032.41,1.23393
2026-08-08 21:33:00+00:00,2026-08-08 21:36:00+00:00,65032.41,65048.52,65032.41,65048.52,9.30346
2026-08-08 21:36:00+00:00,2026-08-08 21:39:00+00:00,65048.51,65065.0,65048.51,65058.92,9.9046
2026-08-08 21:39:00+00:00,2026-08-08 21:42:00+00:00,65058.91,65058.92,65034.01,65034.02,34.91205
2026-08-08 21:42:00+00:00,2026-08-08 21:45:00+00:00,65034.02,65057.56,65034.0,65057.55,10.33233
2026-08-08 21:45:00+00:00,2026-08-08 21:48:00+00:00,65057.56,65058.0,65035.21,65035.21,11.96881
2026-08-08 21:48:00+00:00,2026-08-08 21:51:00+00:00,65035.2,65041.68,65034.06,65041.67,2.26548
2026-08-08 21:51:00+00:00,2026-08-08 21:54:00+00:00,65041.67,65041.68,65041.67,65041.67,2.83129
2026-08-08 21:54:00+00:00,2026-08-08 21:57:00+00:00,65041.67,65041.68,65030.26,65030.26,5.23441
2026-08-08 21:57:00+00:00,2026-08-08 22:00:00+00:00,65030.26,65030.27,65000.53,65012.96,10.32057
2026-08-08 22:00:00+00:00,2026-08-08 22:03:00+00:00,65012.95,65038.0,65012.95,65038.0,14.87314
2026-08-08 22:03:00+00:00,2026-08-08 22:06:00+00:00,65037.99,65037.99,65009.88,65009.88,12.15137
2026-08-08 22:06:00+00:00,2026-08-08 22:09:00+00:00,65009.88,65009.89,65004.52,65004.53,4.02236
2026-08-08 22:09:00+00:00,2026-08-08 22:12:00+00:00,65004.54,65029.98,65004.54,65010.28,65.72293
2026-08-08 22:12:00+00:00,2026-08-08 22:15:00+00:00,65010.28,65010.28,65000.0,65000.0,11.31995
2026-08-08 22:15:00+00:00,2026-08-08 22:18:00+00:00,65000.01,65000.01,65000.0,65000.0,8.27424
2026-08-08 22:18:00+00:00,2026-08-08 22:21:00+00:00,65000.0,65000.01,64997.88,64997.88,6.08511
2026-08-08 22:21:00+00:00,2026-08-08 22:24:00+00:00,64997.89,64997.89,64997.28,64997.29,2.94048
2026-08-08 22:24:00+00:00,2026-08-08 22:27:00+00:00,64997.29,65015.01,64993.5,65007.08,71.05799
2026-08-08 22:27:00+00:00,2026-08-08 22:30:00+00:00,65007.08,65007.09,64993.5,64993.51,20.87715
2026-08-08 22:30:00+00:00,2026-08-08 22:33:00+00:00,64993.5,64995.67,64963.85,64984.99,75.02291
2026-08-08 22:33:00+00:00,2026-08-08 22:36:00+00:00,64985.0,64999.29,64983.52,64983.53,59.60839
2026-08-08 22:36:00+00:00,2026-08-08 22:39:00+00:00,64983.54,64983.54,64983.52,64983.53,2.279
2026-08-08 22:39:00+00:00,2026-08-08 22:42:00+00:00,64983.52,64983.53,64978.31,64978.31,6.10162
2026-08-08 22:42:00+00:00,2026-08-08 22:45:00+00:00,64978.32,64978.32,64977.51,64977.51,1.64802
2026-08-08 22:45:00+00:00,2026-08-08 22:48:00+00:00,64977.51,64977.52,64977.45,64977.45,29.76493
2026-08-08 22:48:00+00:00,2026-08-08 22:51:00+00:00,64977.45,64977.46,64972.96,64972.96,14.19699
2026-08-08 22:51:00+00:00,2026-08-08 22:54:00+00:00,64972.96,64972.97,64958.8,64958.8,6.93086
2026-08-08 22:54:00+00:00,2026-08-08 22:57:00+00:00,64958.8,64958.81,64948.17,64948.17,5.70183
2026-08-08 22:57:00+00:00,2026-08-08 23:00:00+00:00,64948.17,64952.06,64948.17,64950.61,8.72455
2026-08-08 23:00:00+00:00,2026-08-08 23:03:00+00:00,64950.62,64950.62,64946.38,64946.38,5.36456
2026-08-08 23:03:00+00:00,2026-08-08 23:06:00+00:00,64946.38,64946.39,64944.81,64944.81,4.27628
2026-08-08 23:06:00+00:00,2026-08-08 23:09:00+00:00,64944.82,64944.82,64944.8,64944.81,2.25037
2026-08-08 23:09:00+00:00,2026-08-08 23:12:00+00:00,64944.8,64944.81,64940.39,64940.39,6.46152
2026-08-08 23:12:00+00:00,2026-08-08 23:15:00+00:00,64940.4,64940.4,64936.01,64936.01,14.14852
2026-08-08 23:15:00+00:00,2026-08-08 23:18:00+00:00,64936.01,64958.76,64936.01,64958.75,11.74851
2026-08-08 23:18:00+00:00,2026-08-08 23:21:00+00:00,64958.76,64958.76,64958.75,64958.75,1.42732
2026-08-08 23:21:00+00:00,2026-08-08 23:24:00+00:00,64958.76,64963.57,64958.75,64963.56,5.02758
2026-08-08 23:24:00+00:00,2026-08-08 23:27:00+00:00,64963.56,64967.99,64963.56,64967.99,33.27899
2026-08-08 23:27:00+00:00,2026-08-08 23:30:00+00:00,64967.98,64970.0,64938.0,64938.01,20.01116
2026-08-08 23:30:00+00:00,2026-08-08 23:33:00+00:00,64938.0,64938.01,64938.0,64938.01,4.16018
2026-08-08 23:33:00+00:00,2026-08-08 23:36:00+00:00,64938.01,64958.27,64938.0,64958.27,14.11506
2026-08-08 23:36:00+00:00,2026-08-08 23:39:00+00:00,64958.27,64975.99,64958.27,64975.98,9.9875
2026-08-08 23:39:00+00:00,2026-08-08 23:42:00+00:00,64975.99,64975.99,64975.98,64975.99,1.02147
2026-08-08 23:42:00+00:00,2026-08-08 23:45:00+00:00,64975.99,64975.99,64970.7,64970.7,11.71631
2026-08-08 23:45:00+00:00,2026-08-08 23:48:00+00:00,64970.71,64970.71,64970.7,64970.7,4.41979
2026-08-08 23:48:00+00:00,2026-08-08 23:51:00+00:00,64970.71,64974.76,64970.7,64974.76,12.13895
2026-08-08 23:51:00+00:00,2026-08-08 23:54:00+00:00,64974.75,64974.76,64960.77,64960.98,9.58365
2026-08-08 23:54:00+00:00,2026-08-08 23:57:00+00:00,64960.99,64965.29,64960.98,64965.28,2.12113
2026-08-08 23:57:00+00:00,2026-08-09 00:00:00+00:00,64965.29,64965.29,64951.25,64962.6,31.47926
2026-08-09 00:00:00+00:00,2026-08-09 00:03:00+00:00,64962.6,64962.6,64961.0,64961.01,8.92796
2026-08-09 00:03:00+00:00,2026-08-09 00:06:00+00:00,64961.0,64964.0,64961.0,64964.0,14.96468
2026-08-09 00:06:00+00:00,2026-08-09 00:09:00+00:00,64963.99,64964.0,64962.0,64962.01,5.66185
2026-08-09 00:09:00+00:00,2026-08-09 00:12:00+00:00,64962.0,64969.5,64962.0,64969.49,5.8762
2026-08-09 00:12:00+00:00,2026-08-09 00:15:00+00:00,64969.5,64969.5,64960.27,64960.27,29.63097
2026-08-09 00:15:00+00:00,2026-08-09 00:18:00+00:00,64960.27,64960.28,64958.17,64958.18,6.32984
2026-08-09 00:18:00+00:00,2026-08-09 00:21:00+00:00,64958.17,64967.0,64958.17,64966.99,9.63546
2026-08-09 00:21:00+00:00,2026-08-09 00:24:00+00:00,64966.99,64967.0,64966.98,64966.98,1.99008
2026-08-09 00:24:00+00:00,2026-08-09 00:27:00+00:00,64966.98,64969.49,64966.98,64969.48,15.48542
2026-08-09 00:27:00+00:00,2026-08-09 00:30:00+00:00,64969.49,64969.49,64969.48,64969.49,1.53063
2026-08-09 00:30:00+00:00,2026-08-09 00:33:00+00:00,64969.49,64969.49,64969.48,64969.48,1.32099
2026-08-09 00:33:00+00:00,2026-08-09 00:36:00+00:00,64969.49,64970.32,64969.48,64970.31,6.83164
2026-08-09 00:36:00+00:00,2026-08-09 00:39:00+00:00,64970.31,64991.93,64970.31,64991.93,13.77239
2026-08-09 00:39:00+00:00,2026-08-09 00:42:00+00:00,64991.93,64991.93,64988.44,64988.44,5.24944
2026-08-09 00:42:00+00:00,2026-08-09 00:45:00+00:00,64988.45,64988.45,64977.1,64977.1,3.05406
2026-08-09 00:45:00+00:00,2026-08-09 00:48:00+00:00,64977.11,64977.11,64977.1,64977.1,5.32148
2026-08-09 00:48:00+00:00,2026-08-09 00:51:00+00:00,64977.11,64977.11,64966.48,64966.49,15.25021
2026-08-09 00:51:00+00:00,2026-08-09 00:54:00+00:00,64966.49,64966.49,64965.67,64965.68,7.07531
2026-08-09 00:54:00+00:00,2026-08-09 00:57:00+00:00,64965.68,64972.0,64965.67,64972.0,13.39456
2026-08-09 00:57:00+00:00,2026-08-09 01:00:00+00:00,64972.0,64980.72,64971.99,64973.65,42.74936
2026-08-09 01:00:00+00:00,2026-08-09 01:03:00+00:00,64973.65,65001.26,64972.1,65001.25,16.27846
2026-08-09 01:03:00+00:00,2026-08-09 01:06:00+00:00,65001.26,65002.0,64995.62,64995.63,8.60842
2026-08-09 01:06:00+00:00,2026-08-09 01:09:00+00:00,64995.62,64995.63,64986.11,64986.11,4.63644
2026-08-09 01:09:00+00:00,2026-08-09 01:12:00+00:00,64986.11,64986.12,64983.46,64983.46,3.90447
2026-08-09 01:12:00+00:00,2026-08-09 01:15:00+00:00,64983.46,64989.37,64983.46,64983.49,9.3326
2026-08-09 01:15:00+00:00,2026-08-09 01:18:00+00:00,64983.49,64983.49,64983.48,64983.49,2.68844
2026-08-09 01:18:00+00:00,2026-08-09 01:21:00+00:00,64983.49,64985.29,64976.0,64976.01,21.9529
2026-08-09 01:21:00+00:00,2026-08-09 01:24:00+00:00,64976.0,64976.01,64936.0,64943.16,13.69474
2026-08-09 01:24:00+00:00,2026-08-09 01:27:00+00:00,64943.16,64943.17,64878.46,64878.47,33.15296
2026-08-09 01:27:00+00:00,2026-08-09 01:30:00+00:00,64878.47,64898.0,64863.03,64863.03,29.52519
2026-08-09 01:30:00+00:00,2026-08-09 01:33:00+00:00,64863.03,64881.54,64858.0,64881.54,16.64239
2026-08-09 01:33:00+00:00,2026-08-09 01:36:00+00:00,64881.54,64881.74,64881.53,64881.73,1.22949
2026-08-09 01:36:00+00:00,2026-08-09 01:39:00+00:00,64881.74,64891.39,64881.73,64889.35,6.03156
2026-08-09 01:39:00+00:00,2026-08-09 01:42:00+00:00,64889.35,64889.35,64880.0,64880.0,6.37134
2026-08-09 01:42:00+00:00,2026-08-09 01:45:00+00:00,64880.0,64889.68,64880.0,64889.67,7.94136
2026-08-09 01:45:00+00:00,2026-08-09 01:48:00+00:00,64889.68,64889.68,64889.67,64889.67,4.17536
2026-08-09 01:48:00+00:00,2026-08-09 01:51:00+00:00,64889.68,64889.68,64838.33,64858.3,104.78737
2026-08-09 01:51:00+00:00,2026-08-09 01:54:00+00:00,64858.3,64858.3,64848.14,64856.13,7.8377
2026-08-09 01:54:00+00:00,2026-08-09 01:57:00+00:00,64856.14,64866.99,64856.13,64866.99,9.28466
2026-08-09 01:57:00+00:00,2026-08-09 02:00:00+00:00,64866.99,64868.01,64861.45,64861.46,22.67008
2026-08-09 02:00:00+00:00,2026-08-09 02:03:00+00:00,64861.46,64861.46,64844.15,64849.88,5.58241
2026-08-09 02:03:00+00:00,2026-08-09 02:06:00+00:00,64849.88,64851.84,64849.87,64851.84,8.39502
2026-08-09 02:06:00+00:00,2026-08-09 02:09:00+00:00,64851.83,64851.84,64809.73,64828.14,23.88354
2026-08-09 02:09:00+00:00,2026-08-09 02:12:00+00:00,64828.14,64863.16,64828.14,64860.91,7.42449
2026-08-09 02:12:00+00:00,2026-08-09 02:15:00+00:00,64860.92,64860.92,64858.58,64858.58,10.06843
2026-08-09 02:15:00+00:00,2026-08-09 02:18:00+00:00,64858.58,64858.59,64840.69,64840.69,9.40066
2026-08-09 02:18:00+00:00,2026-08-09 02:21:00+00:00,64840.7,64840.7,64840.69,64840.69,5.41597
2026-08-09 02:21:00+00:00,2026-08-09 02:24:00+00:00,64840.69,64840.7,64840.69,64840.69,1.87226
2026-08-09 02:24:00+00:00,2026-08-09 02:27:00+00:00,64840.7,64843.99,64840.69,64843.99,13.695
2026-08-09 02:27:00+00:00,2026-08-09 02:30:00+00:00,64843.98,64848.97,64842.61,64842.61,27.62344
2026-08-09 02:30:00+00:00,2026-08-09 02:33:00+00:00,64842.61,64842.62,64827.32,64828.04,13.6291
2026-08-09 02:33:00+00:00,2026-08-09 02:36:00+00:00,64828.03,64845.23,64828.03,64838.97,47.38746
2026-08-09 02:36:00+00:00,2026-08-09 02:39:00+00:00,64838.96,64838.97,64838.96,64838.96,3.02466
2026-08-09 02:39:00+00:00,2026-08-09 02:42:00+00:00,64838.96,64838.96,64834.31,64834.31,13.1838
2026-08-09 02:42:00+00:00,2026-08-09 02:45:00+00:00,64834.32,64834.32,64777.99,64777.99,30.82889
2026-08-09 02:45:00+00:00,2026-08-09 02:48:00+00:00,64777.92,64791.02,64777.92,64784.71,7.83996
2026-08-09 02:48:00+00:00,2026-08-09 02:51:00+00:00,64784.72,64784.72,64782.15,64782.16,4.83114
2026-08-09 02:51:00+00:00,2026-08-09 02:54:00+00:00,64782.16,64798.87,64782.15,64798.87,9.39477
2026-08-09 02:54:00+00:00,2026-08-09 02:57:00+00:00,64798.87,64819.98,64798.86,64819.97,5.81372
2026-08-09 02:57:00+00:00,2026-08-09 03:00:00+00:00,64819.97,64820.01,64819.97,64820.01,6.1058
2026-08-09 03:00:00+00:00,2026-08-09 03:03:00+00:00,64820.01,64820.01,64813.2,64813.2,5.50556
2026-08-09 03:03:00+00:00,2026-08-09 03:06:00+00:00,64813.21,64813.21,64813.2,64813.2,0.87981
2026-08-09 03:06:00+00:00,2026-08-09 03:09:00+00:00,64813.21,64813.21,64813.2,64813.2,2.02888
2026-08-09 03:09:00+00:00,2026-08-09 03:12:00+00:00,64813.2,64813.21,64798.77,64798.78,6.43106
2026-08-09 03:12:00+00:00,2026-08-09 03:15:00+00:00,64798.77,64798.78,64732.01,64732.01,23.39989
2026-08-09 03:15:00+00:00,2026-08-09 03:18:00+00:00,64732.01,64741.58,64730.08,64741.57,12.58352
2026-08-09 03:18:00+00:00,2026-08-09 03:21:00+00:00,64741.58,64767.51,64741.57,64767.51,14.00241
2026-08-09 03:21:00+00:00,2026-08-09 03:24:00+00:00,64767.51,64782.0,64767.5,64782.0,11.06544
2026-08-09 03:24:00+00:00,2026-08-09 03:27:00+00:00,64781.99,64784.16,64779.99,64780.0,13.77968
2026-08-09 03:27:00+00:00,2026-08-09 03:30:00+00:00,64780.0,64780.0,64779.99,64780.0,3.08451
2026-08-09 03:30:00+00:00,2026-08-09 03:33:00+00:00,64779.99,64791.58,64779.99,64791.58,6.16942
2026-08-09 03:33:00+00:00,2026-08-09 03:36:00+00:00,64791.57,64791.58,64774.76,64774.76,8.49981
2026-08-09 03:36:00+00:00,2026-08-09 03:39:00+00:00,64774.76,64774.77,64774.76,64774.76,1.24089
2026-08-09 03:39:00+00:00,2026-08-09 03:42:00+00:00,64774.77,64799.41,64774.76,64799.41,17.65765
2026-08-09 03:42:00+00:00,2026-08-09 03:45:00+00:00,64799.41,64802.8,64797.72,64800.18,5.5494
2026-08-09 03:45:00+00:00,2026-08-09 03:48:00+00:00,64800.19,64800.19,64796.92,64796.93,7.15901
2026-08-09 03:48:00+00:00,2026-08-09 03:51:00+00:00,64796.92,64796.93,64793.22,64793.23,5.06693
2026-08-09 03:51:00+00:00,2026-08-09 03:54:00+00:00,64793.23,64793.23,64793.21,64793.21,3.96738
2026-08-09 03:54:00+00:00,2026-08-09 03:57:00+00:00,64793.21,64793.22,64788.79,64788.79,2.80024
2026-08-09 03:57:00+00:00,2026-08-09 04:00:00+00:00,64788.8,64788.8,64788.79,64788.8,2.88627
2026-08-09 04:00:00+00:00,2026-08-09 04:03:00+00:00,64788.8,64788.8,64788.79,64788.79,2.11715
2026-08-09 04:03:00+00:00,2026-08-09 04:06:00+00:00,64788.8,64788.8,64788.79,64788.79,1.4734
2026-08-09 04:06:00+00:00,2026-08-09 04:09:00+00:00,64788.8,64796.93,64788.79,64796.92,9.92316
2026-08-09 04:09:00+00:00,2026-08-09 04:12:00+00:00,64796.93,64814.58,64796.92,64814.56,9.41732
2026-08-09 04:12:00+00:00,2026-08-09 04:15:00+00:00,64814.57,64816.85,64814.56,64816.85,4.56458
2026-08-09 04:15:00+00:00,2026-08-09 04:18:00+00:00,64816.85,64825.93,64809.01,64809.01,12.3913
2026-08-09 04:18:00+00:00,2026-08-09 04:21:00+00:00,64809.01,64809.02,64809.01,64809.01,2.99072
2026-08-09 04:21:00+00:00,2026-08-09 04:24:00+00:00,64809.02,64809.02,64809.01,64809.01,1.90658
2026-08-09 04:24:00+00:00,2026-08-09 04:27:00+00:00,64809.02,64813.93,64809.01,64813.93,9.87252
2026-08-09 04:27:00+00:00,2026-08-09 04:30:00+00:00,64813.92,64826.13,64813.92,64826.01,26.68051
2026-08-09 04:30:00+00:00,2026-08-09 04:33:00+00:00,64826.0,64826.01,64817.82,64817.83,28.70649
